200 2 1
-46.0 0.0 0
83.0 0.0 0
-42.0327446592 20.1953036354 0
70.6687668702 24.4026585594 0
-59.1614683655 9.09297426826 0
46.2609164325 19.0952459633 0
-74.799849932 2.8224001612 0
54.0100075034 0.14112000806 0
-68.7265160381 -15.8928524015 0
55.0 -0.0 0
-53.2980268872 -5.75354564798 0
57.2692974837 -7.67139419731 0
-40.5974457002 -4.19123247298 0
79.0042571663 -6.98538745497 0
-38.4141504044 14.4537051718 0
64.8007293065 8.54082578334 0
-57.4735005747 16.8190901926 0
54.272499831 4.94679123312 0
-65.9335631426 4.9454218229 0
34.0440039767 9.47872516056 0
-59.1953576454 -2.72010555445 0
48.2874277674 -4.35216888711 0
-54.9557430201 -9.99990206551 0
55.0619597718 -13.9998628917 0
-38.9667747841 -10.194885442 0
63.4385395873 -5.36572918 0
-43.2031918411 5.46217147875 0
56.8148935629 0.840334073653 0
-51.3080951084 26.7463986038 0
58.1449560188 22.783969181 0
-70.95344617 13.6560446433 0
39.8062417428 13.0057568031 0
-79.8991464884 -7.48548623329 0
35.8468103935 -5.7580663333 0
-60.7784300991 -20.1893473295 0
51.1477132673 -13.4595648863 0
-41.7936658351 -15.0197449354 0
69.5269675814 -16.521719429 0
-38.1920214908 2.54791256427 0
78.7289108365 3.59705303191 0
-42.7575381456 27.3883575218 0
64.3858874217 20.9977407667 0
-62.6682096431 11.7131789395 0
53.9045414796 1.67331127707 0
-76.9991381807 -0.194728804389 0
29.0010185137 -0.230134041551 0
-65.1238273863 -16.0781876793 0
46.4746716747 -13.5395264668 0
-43.5471668019 -24.4506157742 0
56.6967160293 -3.62231344803 0
-26.255118456 -3.83820075284 0
75.8152590491 -2.77938675205 0
-45.9431294874 10.6758183067 0
69.2322250912 16.7762859106 0
-55.5842776175 1.91275185681 0
50.9100566777 13.3892629977 0
-65.5886645294 2.97996367139 0
49.2243648021 1.62543472985 0
-59.4883451781 -3.98180330528 0
49.7635972922 -4.64543718949 0
-50.9894623029 -25.6888222264 0
58.5477833474 -22.7247273541 0
-28.4724716237 -11.7170917144 0
65.0621659358 -4.44441409855 0
-39.1497561504 10.4771069436 0
76.6898073732 14.3370937123 0
-55.1858744611 13.9987660415 0
54.9601697583 2.99973558032 0
-71.1228352209 10.0525710363 0
43.120016153 7.40715760568 0
-80.3033817426 -11.9891147459 0
44.1556935389 -5.13819203395 0
-56.1516732066 -8.92600968099 0
54.7440726207 -1.98355770689 0
-38.1608908572 -14.1578389339 0
56.5308281039 -1.28707626671 0
-27.3028643226 8.59468878257 0
64.5507364405 2.96368578709 0
-53.1334994735 6.74656770399 0
60.3328586472 19.2759077257 0
-66.3379470481 12.6669237281 0
39.660424582 17.137602691 0
-70.7974284404 -2.53796270088 0
55.0 -0.0 0
-55.0 -0.0 0
54.600014685 -0.916521547916 0
-48.3386403818 -9.98129691154 0
71.0982857441 -24.1214675362 0
-38.002663753 0.300932726792 0
78.9962394075 0.42484620253 0
-53.9493560224 1.70180704907 0
69.7090156869 23.825298687 0
-59.3217794488 9.01788347649 0
48.5173308267 13.5268252147 0
-58.9693418766 0.494292490981 0
40.1149679627 1.85359684118 0
-63.9620207526 -10.7555652585 0
38.9963915133 -19.2063665331 0
-46.8840013189 -25.7513216245 0
58.9077030687 -12.3987844859 0
-48.2452378006 -1.83662397593 0
82.9840148263 -7.60887075741 0
-46.0941496382 8.04275011012 0
63.163696165 7.37252093428 0
-56.9558893695 11.8395311045 0
54.185046096 4.9331379602 0
-63.2645450759 3.56332635164 0
47.6537377103 3.16740120145 0
-64.9517179944 -6.70546858622 0
34.2672541784 -13.9697262213 0
-54.3804508247 -27.993144854 0
55.5752956628 -25.9936345073 0
-37.0823777378 -10.9525710438 0
76.3305026931 -13.0387750522 0
-53.2002663461 0.872329510496 0
58.5994673079 1.74465902099 0
-51.7821363429 26.8075614983 0
56.9068821672 15.8859623694 0
-61.1686417838 5.09390405711 0
41.8916362094 10.8245461214 0
-74.0482596083 -6.09621242204 0
40.7138052938 -4.57215931653 0
-58.3553212672 -12.5595310101 0
52.1608820047 -10.6272954701 0
-46.9179140521 -8.87016835979 0
57.020521487 -2.21754208995 0
-47.1128273473 1.33884560242 0
82.6051042843 4.68595960848 0
-51.0814276957 9.20026038197 0
58.9185723043 9.20026038197 0
-60.0620846611 7.44145811541 0
39.8137460166 22.3243743462 0
-65.9961220156 -0.292062694264 0
46.0031728963 -0.238960386216 0
-61.2132375975 -10.2662397477 0
40.5024456059 -23.9545594113 0
-48.8379976851 -12.5709875297 0
66.8838616074 -24.2440473786 0
-48.0462673419 -0.803493696482 0
58.9735615189 -0.459139255133 0
-51.2000847815 4.64334408935 0
62.599830437 9.28668817869 0
